,original,log,norm_0_1,diff1,log_diff1
957,778.97,6.657972534217759,0.6092885163093129,6.509999999999991,0.008392306721760612
958,785.41,6.666205874428527,0.6179402439679724,6.439999999999941,0.008233340210767714
959,787.42,6.668761778237862,0.6206405502713741,2.009999999999991,0.002555903809335014
960,782.91,6.663017746855669,0.6145816540383686,-4.509999999999991,-0.005744031382192816
961,768.71,6.644713785246664,0.5955048632382183,-14.199999999999932,-0.01830396160900527
962,768.25,6.644115201010594,0.5948868826911711,-0.4600000000000364,-0.0005985842360693994
963,771.28,6.648051472356125,0.598957493685851,3.0299999999999727,0.003936271345530429
964,772.68,6.6498649913380925,0.6008383040464291,1.3999999999999773,0.0018135189819679098
965,769.75,6.64606578680461,0.5969020366489335,-2.92999999999995,-0.003799204533482481
966,765.46,6.640476960303349,0.5911386963297331,-4.289999999999964,-0.005588826501260691
967,771.88,6.648829097528155,0.599763555268956,6.419999999999959,0.0083521372248061
968,773.49,6.650912741681328,0.601926487183621,1.6100000000000136,0.002083644153172415
969,779.26,6.658344751417207,0.6096781127411468,5.769999999999982,0.007432009735879319
970,783.77,6.664115609962851,0.6157370089741523,4.509999999999991,0.00577085854564352
971,785.66,6.666524128869272,0.6182761029609329,1.8899999999999864,0.002408518906420909
972,772.95,6.650214363442343,0.6012010317588266,-12.709999999999923,-0.016309765426928635
973,757.26,6.629706655498595,0.580122521360632,-15.690000000000055,-0.020507707943748343
974,762.99,6.637244925038676,0.5878204094792843,5.730000000000018,0.007538269540081188
975,766.21,6.6414562836039845,0.5921462733086142,3.2200000000000273,0.004211358565308743
976,769.84,6.646182701048145,0.5970229458863991,3.6299999999999955,0.004726417444160802
977,776.5,6.6547966425887415,0.605970229458864,6.659999999999968,0.008613941540596137
978,778.98,6.657985371600217,0.6093019506690311,2.480000000000018,0.0031887290114758216
979,779.32,6.658421744577686,0.6097587188994573,0.34000000000003183,0.0004363729774690128
980,772.45,6.649567281758059,0.6005293137729057,-6.8700000000000045,-0.008854462819627429
981,771.69,6.648582914976072,0.5995083024343062,-0.7599999999999909,-0.0009843667819868784
982,762.36,6.636418885066442,0.5869740448170242,-9.330000000000041,-0.012164029909629726
983,754.34,6.625843194752269,0.5761996883228546,-8.019999999999982,-0.010575690314173158
984,751.56,6.622151046325322,0.5724649363211349,-2.7800000000000864,-0.003692148426947206
985,738.13,6.60411996084909,0.5544225912193026,-13.42999999999995,-0.018031085476232
986,746.82,6.615824192240941,0.5660970498146061,8.690000000000055,0.011704231391851394
987,753.18,6.624304243058172,0.5746413025955184,6.3599999999999,0.00848005081723091
988,754.87,6.626545548992948,0.5769117093879306,1.6900000000000546,0.0022413059347758946
989,751.54,6.6221244346561035,0.572438067601698,-3.330000000000041,-0.004421114336844667
990,754.39,6.625909475664054,0.5762668601214467,2.8500000000000227,0.003785041007950518
991,763.81,6.638319067138284,0.5889220269761943,9.419999999999959,0.012409591474230375
992,766.73,6.642134718532873,0.5928448600139717,2.9200000000000728,0.003815651394588393
993,772.22,6.649269483520636,0.6002203234993821,5.490000000000009,0.007134764987763553
994,771.09,6.647805098268246,0.598702240851201,-1.1299999999999955,-0.0014643852523903433
995,769.35,6.645546002503387,0.5963646622601968,-1.740000000000009,-0.0022590957648587207
996,767.89,6.643646493722729,0.594403245741308,-1.4600000000000364,-0.0018995087806583655
997,761.49,6.635277040272629,0.5858052555215219,-6.399999999999977,-0.008369453450099762
998,760.74,6.634291643767912,0.5847976785426408,-0.75,-0.0009853965047170732
999,759.72,6.632949944344036,0.5834273738513625,-1.0199999999999818,-0.001341699423876186
1000,751.47,6.622031288236518,0.5723440270836693,-8.25,-0.010918656107517855
1001,752.97,6.624025386368785,0.5743591810414317,1.5,0.0019940981322665863
1002,755.53,6.627419489726538,0.577798377129346,2.5599999999999454,0.003394103357753586
1003,759.23,6.632304761794251,0.5827690902251599,3.7000000000000455,0.0048852720677130534
1004,760.15,6.633515782226845,0.5840050513192541,0.9199999999999591,0.0012110204325939122
1005,755.63,6.62755183838604,0.5779327207265301,-4.519999999999982,-0.005963943840805008
1006,756.07,6.628133964485696,0.5785238325541406,0.44000000000005457,0.0005821260996556887
1007,758.7,6.6316064423440295,0.5820570691600839,2.6299999999999955,0.0034724778583337113
1008,761.06,6.634712198380497,0.58522757805363,2.3599999999999,0.0031057560364677883
1009,764.56,6.639300504957924,0.5899296039550754,3.5,0.004588306577426593
1010,768.48,6.644414537916514,0.5951958729646947,3.9200000000000728,0.005114032958590364
1011,771.08,6.647792129529391,0.5986888064914828,2.6000000000000227,0.0033775916128764294
1012,776.8,6.6551829169771155,0.6063732602504164,5.719999999999914,0.0073907874477248114
1013,770.76,6.647377041057702,0.5982589069804933,-6.039999999999964,-0.0078058759194137295
1014,774.28,6.651933565277345,0.6029878016013757,3.519999999999982,0.00455652421964281
1015,778.05,6.656790789465519,0.6080525552152185,3.769999999999982,0.004857224188174136
1016,780.41,6.659819422608427,0.6112230641087646,2.3600000000000136,0.0030286331429083546
1017,782.94,6.663056064702211,0.614621957117524,2.5300000000000864,0.003236642093783715
1018,786.69,6.667834269928616,0.6196598420119299,3.75,0.004778205226405596
1019,785.52,6.666345918861035,0.6180880219248752,-1.1700000000000728,-0.0014883510675813838
1020,786.87,6.668063050529019,0.6199016604868612,1.3500000000000227,0.0017171316679842619
1021,787.81,6.669256944033292,0.6211644903003923,0.9399999999999409,0.0011938935042730137
1022,792.31,6.674952729373308,0.6272099521736794,4.5,0.005695785340015469
1023,792.18,6.674788638719165,0.6270353054973401,-0.12999999999999545,-0.00016409065414269008
1024,793.02,6.67584844199777,0.6281637917136871,0.8400000000000318,0.0010598032786051093
1025,789.28,6.671121137485428,0.6231393411789994,-3.740000000000009,-0.0047273045123423785
1026,793.03,6.675861051940711,0.6281772260734053,3.75,0.004739914455282879
1027,794.28,6.677436043918831,0.6298565210382074,1.25,0.0015749919781207211
1028,790.65,6.672855391969326,0.6249798484604223,-3.6299999999999955,-0.004580651949505743
1029,786.39,6.667452852577131,0.6192568112203773,-4.259999999999991,-0.005402539392195038
1030,788.8,6.6705128032884256,0.6224944919125155,2.409999999999968,0.0030599507112949453
1031,792.88,6.675671886098453,0.6279757106776291,4.080000000000041,0.0051590828100271935
1032,796.53,6.6802647934242305,0.632879251974851,3.6499999999999773,0.004592907325777773
1033,800.47,6.685199055157366,0.6381723897039069,3.9400000000000546,0.004934261733135159
1034,797.24,6.681155762694537,0.6338330915148584,-3.230000000000018,-0.004043292462828418
